_id,Facility Type,Facility Number,Facility Name,Licensee,Facility Administrator,Facility Telephone Number,Facility Address,Facility City,Facility State,Facility Zip,County Name,Regional Office,Facility Capacity,Facility Status,License First Date,Closed Date,Last Visit Date,Inspection Visits,Complaint Visits,Other Visits,Total Visits,Citation Numbers,POC Dates,All Visit Dates,Inspection Visit Dates,Inspect TypeA,Inspect TypeB,Other Visit Dates,Other TypeA,Other TypeB,Complaint Type A,Complaint Type B,Total Allegations,Inconclusive Allegations,Substantiated Allegations,Unsubstantiated Allegations,Unfounded Allegations,Latitude,Longitude
5edfda4348e5dd0bc85a84ca,RCFE-CONTINUING CARE RETIREMENT COMMUNITY,374603618,BROOKDALE CARLSBAD,S-H OPCO CARLSBAD; BKD TWENTY-ONE MANAGMENT,"HIGHTOWER"","" SASHA",(760) 720-9898,3140 EL CAMINO REAL,CARLSBAD,CA,92008,SAN DIEGO,8,125,LICENSED,8/29/2014,false,2/7/2020,3,5,9,17,"87465 a 5 "","" 87465a"","" 87211 a 1 D "","" 1569.2(c)"","" 87464(f)(1)","08/31/2015"","" 11/30/2017"","" 08/31/2015"","" 12/10/2019"","" 02/21/2019","12/27/2019"","" 12/27/2019"","" 11/26/2019"","" 11/26/2019"","" 08/21/2019"","" 02/07/2019"","" 07/27/2018"","" 07/27/2018"","" 11/16/2017"","" 11/16/2017"","" 11/16/2017"","" 06/15/2017"","" 10/20/2016"","" 06/14/2016"","" 01/27/2016"","" 11/24/2015"","" 08/27/2015","08/21/2019"","" 07/27/2018"","" 06/15/2017",false,false,"12/27/2019"","" 11/26/2019"","" 11/26/2019"","" 02/07/2019"","" 07/27/2018"","" 10/20/2016"","" 06/14/2016"","" 01/27/2016"","" 11/24/2015",false,2,true,2,13,false,3,2,8,33.174308,-117.324014
5edfda4348e5dd0bc85a84cb,RCFE-CONTINUING CARE RETIREMENT COMMUNITY,374603617,BROOKDALE CARMEL VALLEY,S-H OPCO CARMEL VALLEY; BKD TWENTY-ONE MANAGMENT,"MCDONALD"","" JASON",(858) 259-2222,13101 HARTFIELD AVE,SAN DIEGO,CA,92130,SAN DIEGO,8,125,LICENSED,8/29/2014,false,4/10/2020,2,9,17,28,"87464(d)"","" 87465(g)"","" 87464(d)"","" 87456"","" 87456a(4)"","" 87355(e)(3)"","" 87468.1(a)(3)"","" H&S 1569.317"","" 87411(d)(3)"","" 87211(a)(1)(D)"","" 87218(a)(1)","12/02/2015"","" 12/02/2015"","" 12/22/2015"","" 12/02/2015"","" 12/22/2015"","" 10/23/2015"","" 05/02/2019"","" 06/20/2017"","" 06/22/2017"","" 03/17/2016"","" 08/27/2015","01/02/2020"","" 08/26/2019"","" 05/16/2019"","" 04/25/2019"","" 01/04/2019"","" 12/27/2018"","" 10/10/2018"","" 09/24/2018"","" 04/26/2018"","" 08/23/2017"","" 06/13/2017"","" 05/25/2017"","" 04/12/2017"","" 09/09/2016"","" 04/21/2016"","" 03/28/2016"","" 03/28/2016"","" 03/24/2016"","" 03/23/2016"","" 03/15/2016"","" 03/10/2016"","" 12/28/2015"","" 12/01/2015"","" 11/18/2015"","" 11/18/2015"","" 10/22/2015"","" 08/20/2015"","" 08/20/2015","08/26/2019"","" 08/23/2017",false,false,"05/16/2019"","" 12/27/2018"","" 09/24/2018"","" 04/26/2018"","" 06/13/2017"","" 05/25/2017"","" 04/12/2017"","" 03/28/2016"","" 03/24/2016"","" 03/15/2016"","" 03/10/2016"","" 12/28/2015"","" 11/18/2015"","" 11/18/2015"","" 10/22/2015"","" 08/20/2015"","" 08/20/2015",true,4,5,true,12,4,3,2,3,32.956557,-117.230369
5edfda4348e5dd0bc85a84cc,RCFE-CONTINUING CARE RETIREMENT COMMUNITY,197608720,BROOKDALE NORTHRIDGE,EMERITUS CORPORATION,"KESHISHYAN"","" VARSENIK",(818) 886-1616,17650 W DEVONSHIRE ST,NORTHRIDGE,CA,91325,LOS ANGELES,31,135,LICENSED,7/31/2014,false,5/18/2020,true,11,8,20,"1569.269(a)(6)"","" 87465(g)"","" 87705(f)(1)"","" 87705 (j)  "","" 87705(f)(1)"","" 87465(a)(5"","" 87303(a)"","" 87506(c)"","" 87506(B) (11)"","" 87211(a)(1)(D)"","" 87463(a)"","" 87303(a)"","" 87303(a)"","" 87303(e)(5)"","" 87411(a)"","" 80072(a)(1)"","" 87211(a)(1)(A)"","" 87211(a)(1)(A)"","" H & S 1569.69","10/31/2017"","" 10/31/2017"","" 11/28/2017"","" 11/22/2016"","" 07/04/2019"","" 10/20/2016"","" 10/31/2018"","" 09/14/2016"","" 09/14/2016"","" 09/14/2016"","" 09/14/2016"","" 12/11/2017"","" 11/29/2016"","" 12/02/2016"","" 11/29/2016"","" 11/12/2019"","" 11/26/2019"","" 07/15/2019"","" 10/27/2016","11/12/2019"","" 07/08/2019"","" 07/08/2019"","" 07/03/2019"","" 05/01/2019"","" 10/23/2018"","" 04/18/2018"","" 12/01/2017"","" 12/01/2017"","" 11/28/2017"","" 10/26/2017"","" 10/26/2017"","" 09/26/2017"","" 11/22/2016"","" 10/13/2016"","" 10/13/2016"","" 08/24/2016"","" 04/20/2016"","" 07/14/2015"","" 06/22/2015",7/3/2019,2,4,"11/12/2019"","" 07/08/2019"","" 04/18/2018"","" 11/28/2017"","" 09/26/2017"","" 11/22/2016"","" 10/13/2016"","" 07/14/2015",2,4,2,5,17,4,6,4,3,34.25744,-118.51931
5edfda4348e5dd0bc85a84cd,RCFE-CONTINUING CARE RETIREMENT COMMUNITY,336426512,BROOKDALE RANCHO MIRAGE,S-H OPCO RANCHO MIRAGE; BKD TWENTY-ONE MANAGEMENT,"BARTON"","" ROBERT",(760) 340-5999,72201 COUNTRY CLUB DR,RANCHO MIRAGE,CA,92270,RIVERSIDE,18,135,LICENSED,8/29/2014,false,2/20/2020,3,30,18,51,"87705(c)(4)"","" 87705(c)(4)"","" 87625(b)(3)"","" 87411(a)"","" 87303(a)"","" 87613(c)"","" 87466"","" 87465(a)(5)"","" 87466"","" 87466"","" 87466"","" 87465(c)(2)"","" 87611(b &c)"","" 87465(a)(7)"","" 87218(a)(2)"","" 87218(a)(2)"","" 87611(c)"","" 87211(a)(1)(D)"","" 87411(a)"","" 87211(a)(1)(D)"","" 87625(a&b)"","" 87633(b)","08/15/2018"","" 08/15/2018"","" 10/10/2017"","" 08/09/2017"","" 05/23/2017"","" 01/26/2017"","" 09/30/2016"","" 09/30/2016"","" 09/30/2016"","" 06/29/2016"","" 06/29/2016"","" 04/08/2019"","" 01/26/2017"","" 09/30/2016"","" 01/03/2018"","" 01/03/2018"","" 10/23/2017"","" 06/29/2016"","" 10/18/2019"","" 05/03/2017"","" 11/07/2016"","" 11/07/2016","02/20/2020"","" 01/31/2020"","" 09/27/2019"","" 09/27/2019"","" 08/23/2019"","" 07/19/2019"","" 07/11/2019"","" 05/07/2019"","" 04/16/2019"","" 04/16/2019"","" 04/05/2019"","" 12/28/2018"","" 10/09/2018"","" 08/21/2018"","" 08/21/2018"","" 08/14/2018"","" 08/14/2018"","" 08/14/2018"","" 08/03/2018"","" 06/27/2018"","" 06/27/2018"","" 05/08/2018"","" 04/19/2018"","" 12/20/2017"","" 12/20/2017"","" 12/20/2017"","" 12/06/2017"","" 11/30/2017"","" 11/06/2017"","" 10/09/2017"","" 10/09/2017"","" 10/09/2017"","" 10/02/2017"","" 08/08/2017"","" 08/08/2017"","" 08/08/2017"","" 05/22/2017"","" 04/26/2017"","" 04/26/2017"","" 04/05/2017"","" 01/19/2017"","" 01/19/2017"","" 10/31/2016"","" 09/29/2016"","" 09/29/2016"","" 06/22/2016"","" 06/22/2016"","" 10/29/2015"","" 10/29/2015"","" 07/21/2015"","" 07/21/2015","08/23/2019"","" 05/08/2018"","" 04/26/2017",false,false,"09/27/2019"","" 07/11/2019"","" 05/07/2019"","" 04/05/2019"","" 10/09/2018"","" 08/21/2018"","" 08/03/2018"","" 06/27/2018"","" 04/19/2018"","" 12/06/2017"","" 11/30/2017"","" 11/06/2017"","" 04/26/2017"","" 04/05/2017"","" 01/19/2017"","" 10/31/2016"","" 09/29/2016"","" 07/21/2015",3,4,11,4,50,7,11,28,4,33.756766,-116.404865
5edfda4348e5dd0bc85a84ce,RCFE-CONTINUING CARE RETIREMENT COMMUNITY,157203395,BROOKDALE RIVERWALK,BLC GLENWOOD-GARDENS AL-LH; BROOKDALE LIVING COMMS,"WEBSTER"","" REG",(661) 587-0221,350 CALLOWAY DR,BAKERSFIELD,CA,93312,KERN,24,376,LICENSED,6/26/2006,false,4/20/2020,3,17,23,43,"87705(c)(4)"","" 87309(a)"","" 87465(a)(5)"","" 87465(c)(5)"","" 87307(a)(3)(A)"","" 87303(a)"","" 87303(a)"","" 87411(a)"","" 873039(a)"","" 87465(a)(5)"","" 87208(a)","04/07/2017"","" 06/16/2016"","" 07/13/2016"","" 05/31/2016"","" 03/21/2017"","" 08/18/2016"","" 10/23/2015"","" 06/16/2016"","" 06/16/2016"","" 06/21/2019"","" 06/16/2016","10/08/2019"","" 09/20/2019"","" 09/03/2019"","" 06/14/2019"","" 06/13/2019"","" 06/13/2019"","" 04/23/2019"","" 01/11/2019"","" 01/10/2019"","" 12/06/2018"","" 10/10/2018"","" 10/10/2018"","" 08/21/2018"","" 05/08/2018"","" 04/26/2018"","" 11/01/2017"","" 09/15/2017"","" 04/06/2017"","" 04/06/2017"","" 03/21/2017"","" 03/21/2017"","" 02/14/2017"","" 02/14/2017"","" 12/22/2016"","" 08/18/2016"","" 07/13/2016"","" 06/02/2016"","" 06/02/2016"","" 06/02/2016"","" 05/25/2016"","" 05/23/2016"","" 03/29/2016"","" 03/25/2016"","" 12/28/2015"","" 10/20/2015"","" 10/12/2015"","" 10/12/2015"","" 08/28/2015"","" 08/06/2015"","" 08/06/2015"","" 08/06/2015"","" 08/04/2015"","" 07/23/2015","06/13/2019"","" 04/26/2018"","" 06/02/2016",true,2,"10/08/2019"","" 09/20/2019"","" 06/14/2019"","" 06/13/2019"","" 01/11/2019"","" 01/10/2019"","" 12/06/2018"","" 05/08/2018"","" 11/01/2017"","" 09/15/2017"","" 07/13/2016"","" 06/02/2016"","" 06/02/2016"","" 05/23/2016"","" 03/29/2016"","" 12/28/2015"","" 10/20/2015"","" 10/12/2015"","" 08/28/2015"","" 08/06/2015"","" 08/06/2015"","" 08/06/2015"","" 08/04/2015",2,2,true,3,31,4,6,4,17,35.360791,-119.114778
5edfda4348e5dd0bc85a84cf,RCFE-CONTINUING CARE RETIREMENT COMMUNITY,198602870,BROOKDALE SAN DIMAS,BRE KNIGHT SH CA OWNER LLC; EMERITUS CORPORATION,"KNEEDY-CAYEM"","" KARA",(909) 394-0304,1740 SAN DIMAS AVENUE,SAN DIMAS,CA,91773,LOS ANGELES,28,131,LICENSED,5/15/2019,false,5/27/2020,false,2,2,4,false,false,"05/27/2020"","" 11/21/2019"","" 04/29/2019"","" 03/04/2019",false,false,false,"03/04/2019"","" 04/29/2019",false,false,false,false,2,false,false,true,true,34.07836,-117.817353
5edfda4348e5dd0bc85a84d0,RCFE-CONTINUING CARE RETIREMENT COMMUNITY,306004721,BROOKDALE SAN JUAN CAPISTRANO,S-H OPCO SAN JUAN CAPISTRANO; BKD TWENTY-ONE MGT,ROBERT DAYNES,(949) 248-8855,31741 RANCHO VIEJO RD,SAN JUAN CAPISTRANO,CA,92675,ORANGE,22,125,LICENSED,8/29/2014,false,2/7/2020,3,32,34,69,"87464(f)(1)"","" 87705(b)(2)"","" 87303(a)"","" 8"","" 87705(f)(2)"","" 87303(a)"","" 87303(a)"","" 87303(a)"","" 87465(a)(5)"","" 87465(a)(5)"","" 87468(a)(3)"","" 87468(a)(3) "","" 87468(a)(1)"","" 87355 (d)"","" 87411(c)(1)"","" 87705(f)(2)"","" 87464(f)(1)"","" 87465(g)"","" 87705(k)(8)"","" 87465(a)(5)"","" 87705(c)(4)"","" 87355 (d)"","" 87303 (b) 2"","" 87705(f)"","" 87705(f)(2)"","" 87212(b)(1)"","" 87405(a)"","" 87211(a)(1)(B)"","" 87303(a)"","" 87705(c)(5)"","" 87211(a)(1)(B)"","" 87705(c)(5)(A)"","" 87465(h)(6)"","" 1569.69(c)(9)"","" H&S 1569.625"","" 1569.69(b)(1)"","" 87465(h)(6)"","" 87465(h)(2) "","" 87705(c)(5) "","" 1569.69(b)(1)"","" 87411(c)(1)"","" H&S 1569.625"","" 1569.69(c)(9)"","" 87561(a)"","" 87411(a)"","" 87303(a)"","" x"","" 87303(a)(1)","03/16/2019"","" 09/20/2016"","" 07/20/2016"","" 07/20/2016"","" 07/14/2016"","" 07/11/2016"","" 07/11/2016"","" 07/11/2016"","" 03/29/2016"","" 02/26/2016"","" 02/26/2016"","" 12/31/2015"","" 12/31/2015"","" 11/11/2016"","" 11/17/2016"","" 11/15/2018"","" 08/08/2018"","" 07/14/2017"","" 07/19/2017"","" 04/20/2017"","" 02/13/2017"","" 01/13/2017"","" 07/14/2016"","" 04/11/2016"","" 02/26/2016"","" 09/26/2018"","" 08/28/2018"","" 11/28/2017"","" 07/26/2016"","" 11/28/2018"","" 07/12/2017"","" 07/14/2017"","" 08/01/2017"","" 08/01/2017"","" 08/01/2017"","" 08/01/2017"","" 02/13/2017"","" 01/20/2017"","" 02/13/2017"","" 01/26/2017"","" 01/19/2017"","" 01/26/2017"","" 01/26/2017"","" 03/03/2016"","" 03/04/2016"","" 03/11/2016"","" 03/04/2016"","" 03/04/2016","02/07/2020"","" 12/18/2019"","" 07/02/2019"","" 05/07/2019"","" 04/03/2019"","" 03/15/2019"","" 03/15/2019"","" 03/15/2019"","" 12/19/2018"","" 11/28/2018"","" 11/14/2018"","" 09/12/2018"","" 08/21/2018"","" 08/07/2018"","" 07/18/2018"","" 06/06/2018"","" 04/04/2018"","" 02/28/2018"","" 01/25/2018"","" 12/06/2017"","" 11/21/2017"","" 11/21/2017"","" 11/21/2017"","" 10/18/2017"","" 10/13/2017"","" 07/11/2017"","" 07/11/2017"","" 07/11/2017"","" 06/15/2017"","" 05/02/2017"","" 04/20/2017"","" 04/20/2017"","" 04/20/2017"","" 03/13/2017"","" 03/13/2017"","" 02/22/2017"","" 02/10/2017"","" 02/10/2017"","" 01/24/2017"","" 01/13/2017"","" 01/13/2017"","" 01/12/2017"","" 01/12/2017"","" 11/10/2016"","" 11/10/2016"","" 10/26/2016"","" 09/19/2016"","" 09/19/2016"","" 09/19/2016"","" 09/19/2016"","" 07/19/2016"","" 07/18/2016"","" 07/18/2016"","" 07/13/2016"","" 07/13/2016"","" 07/08/2016"","" 07/08/2016"","" 05/25/2016"","" 04/08/2016"","" 04/08/2016"","" 03/28/2016"","" 02/25/2016"","" 02/25/2016"","" 02/25/2016"","" 02/25/2016"","" 02/25/2016"","" 02/25/2016"","" 12/30/2015"","" 12/30/2015","12/18/2019"","" 11/14/2018"","" 11/10/2016",2,false,"07/02/2019"","" 05/07/2019"","" 04/03/2019"","" 03/15/2019"","" 12/19/2018"","" 11/28/2018"","" 08/07/2018"","" 07/18/2018"","" 06/06/2018"","" 04/04/2018"","" 01/25/2018"","" 12/06/2017"","" 07/11/2017"","" 07/11/2017"","" 07/11/2017"","" 06/15/2017"","" 05/02/2017"","" 04/20/2017"","" 04/20/2017"","" 04/20/2017"","" 03/13/2017"","" 02/10/2017"","" 01/24/2017"","" 01/13/2017"","" 01/13/2017"","" 01/12/2017"","" 01/12/2017"","" 11/10/2016"","" 10/26/2016"","" 07/13/2016"","" 05/25/2016"","" 04/08/2016"","" 02/25/2016"","" 02/25/2016",10,19,13,4,50,5,17,11,17,33.50098,-117.654131
5edfda4348e5dd0bc85a84d1,RCFE-CONTINUING CARE RETIREMENT COMMUNITY,306005410,BROOKDALE YORBA LINDA,BRE KNIGHT SH CA OWNER LLC; EMERITUS CORPORATION,JEFFREY TOOMER,(714) 777-9666,17803 IMPERIAL HIGHWAY,YORBA LINDA,CA,92886,ORANGE,22,135,LICENSED,6/18/2019,false,6/4/2020,false,true,7,8,"87211(a)(a)(D)"","" 87468.1(a)(3)","01/07/2020"","" 01/07/2020","06/04/2020"","" 01/30/2020"","" 01/06/2020"","" 09/16/2019"","" 08/14/2019"","" 07/25/2019"","" 05/16/2019"","" 03/01/2019",false,false,false,"06/04/2020"","" 01/30/2020"","" 09/16/2019"","" 08/14/2019"","" 07/25/2019"","" 05/16/2019"","" 03/01/2019",false,false,2,false,2,false,2,false,false,33.895615,-117.82246
5edfda4348e5dd0bc85a84d2,RCFE-CONTINUING CARE RETIREMENT COMMUNITY,100400070,CALIFORNIA ARMENIAN HOME,CALIFORNIA HOME FOR THE AGED INC,PAUL ROCHA,(559) 251-8414,6720 E KINGS CANYON RD,FRESNO,CA,93727,FRESNO,24,332,LICENSED,3/20/1985,false,4/27/2020,4,8,6,18,"87355(b)"","" 87506(15)(e)"","" 87465(a)(5)"","" 87705(c)(5)","04/13/2017"","" 04/26/2017"","" 04/26/2017"","" 09/30/2016","04/27/2020"","" 04/27/2020"","" 04/08/2020"","" 01/07/2020"","" 01/07/2020"","" 01/07/2020"","" 01/07/2020"","" 11/13/2019"","" 10/16/2019"","" 10/16/2019"","" 05/14/2019"","" 04/17/2019"","" 04/17/2019"","" 04/17/2019"","" 01/18/2018"","" 01/17/2018"","" 04/12/2017"","" 08/30/2016","01/07/2020"","" 04/17/2019"","" 04/12/2017"","" 08/30/2016",true,3,"11/13/2019"","" 10/16/2019"","" 05/14/2019"","" 04/17/2019"","" 01/18/2018"","" 01/17/2018",false,false,false,false,17,false,false,10,7,36.743221,-119.670098
5edfda4348e5dd0bc85a84d3,RCFE-CONTINUING CARE RETIREMENT COMMUNITY,270708224,CANTERBURY WOODS,COVIA COMMUNITIES,ELVYRA ABARE,(831) 373-3111,651 SINEX AVENUE,PACIFIC GROVE,CA,93950,MONTEREY,26,190,LICENSED,9/15/1989,false,9/24/2019,3,false,false,3,87465(h)(2),6/30/2017,"09/24/2019"","" 11/07/2018"","" 06/29/2017","09/24/2019"","" 11/07/2018"","" 06/29/2017",false,false,false,true,false,false,false,false,false,false,false,false,36.615272,-121.921812
5edfda4348e5dd0bc85a84d4,RCFE-CONTINUING CARE RETIREMENT COMMUNITY,191603774,"CANTERBURY"","" THE",EPISCOPAL COMMUNITIES & SERVICES FOR SENIORS,SHARON PEWTRESS,(310) 541-2410,5801 WEST CRESTRIDGE ROAD,RANCHO PALOS VERDES,CA,90274,LOS ANGELES,11,187,LICENSED,3/31/1993,false,4/9/2019,true,false,false,true,false,false,4/9/2019,4/9/2019,false,false,false,false,false,false,false,false,false,false,false,false,33.769181,-118.377333
5edfda4348e5dd0bc85a84d5,RCFE-CONTINUING CARE RETIREMENT COMMUNITY,306004555,CAPRIANA,CAPRIANA OPERATIONS; OAKMONT SR LVG; OAKMONT MGT G,TONYA REYNOLDS,(714) 589-2866,460 LA FLORESTA DR,BREA,CA,92821,ORANGE,22,200,LICENSED,5/14/2013,false,5/12/2020,4,7,30,41,"87218(a)(2)"","" 87465(g)"","" 87466"","" 1569.153(c)(1)-(5)"","" 87411(a)"","" 87705(c)(6)"","" 87705(b)(2)"","" 87464(d)"","" 87355(c)"","" 87355(e)(1)"","" 87555(b)(23)"","" 1569.625(b)(1)"","" 87303(e)2)"","" 87465(a)(7)"","" 87303(i)(3)","01/18/2018"","" 01/18/2018"","" 01/18/2018"","" 01/18/2018"","" 01/18/2018"","" 01/18/2018"","" 09/27/2016"","" 03/14/2019"","" 06/07/2017"","" 09/01/2016"","" 08/14/2018"","" 09/14/2018"","" 04/06/2016"","" 04/27/2017"","" 04/24/2017","05/12/2020"","" 05/12/2020"","" 02/26/2020"","" 06/25/2019"","" 03/14/2019"","" 09/11/2018"","" 09/11/2018"","" 08/14/2018"","" 05/09/2018"","" 04/10/2018"","" 04/10/2018"","" 03/14/2018"","" 03/06/2018"","" 02/08/2018"","" 02/08/2018"","" 01/17/2018"","" 01/17/2018"","" 09/28/2017"","" 09/05/2017"","" 07/31/2017"","" 06/06/2017"","" 06/06/2017"","" 06/06/2017"","" 06/06/2017"","" 05/08/2017"","" 05/08/2017"","" 04/20/2017"","" 04/14/2017"","" 03/29/2017"","" 02/27/2017"","" 01/11/2017"","" 12/13/2016"","" 09/26/2016"","" 08/31/2016"","" 03/29/2016"","" 10/22/2015"","" 07/17/2015"","" 06/30/2015"","" 06/12/2015"","" 06/12/2015"","" 06/12/2015","06/25/2019"","" 08/14/2018"","" 04/14/2017"","" 03/29/2016",false,3,"02/26/2020"","" 03/14/2019"","" 09/11/2018"","" 09/11/2018"","" 05/09/2018"","" 04/10/2018"","" 04/10/2018"","" 03/14/2018"","" 03/06/2018"","" 02/08/2018"","" 09/05/2017"","" 07/31/2017"","" 06/06/2017"","" 06/06/2017"","" 06/06/2017"","" 06/06/2017"","" 05/08/2017"","" 05/08/2017"","" 04/20/2017"","" 03/29/2017"","" 02/27/2017"","" 01/11/2017"","" 12/13/2016"","" 08/31/2016"","" 10/22/2015"","" 07/17/2015"","" 06/30/2015"","" 06/12/2015"","" 06/12/2015"","" 06/12/2015",3,2,7,false,13,false,5,4,4,33.907687,-117.847276
5edfda4348e5dd0bc85a84d6,RCFE-CONTINUING CARE RETIREMENT COMMUNITY,15601222,CARDINAL POINT AT MARINER SQUARE,"CARDINAL PT MARINER"","" OAKMONT SR LVG; OAKMONT MGT G",GERALD VADNAIS,(510) 337-1033,2431 MARINER SQUARE DR,ALAMEDA,CA,94501,ALAMEDA,15,153,LICENSED,2/28/2006,false,10/28/2019,5,5,6,16,"87464(f)(1)"","" 87465(h)(2)"","" 87303(e)(2)"","" 87468(a)(8)"","" 87411(c)(1)"","" 87211(a)(3)","10/13/2018"","" 08/26/2016"","" 02/28/2019"","" 06/16/2017"","" 09/09/2016"","" 08/05/2019","02/13/2020"","" 10/28/2019"","" 08/01/2019"","" 05/06/2019"","" 05/06/2019"","" 02/26/2019"","" 02/20/2019"","" 10/26/2018"","" 10/12/2018"","" 10/12/2018"","" 09/21/2018"","" 08/04/2018"","" 10/12/2017"","" 06/09/2017"","" 08/26/2016"","" 08/19/2015","02/13/2020"","" 02/26/2019"","" 09/21/2018"","" 10/12/2017"","" 08/26/2016",true,true,"10/28/2019"","" 08/01/2019"","" 05/06/2019"","" 10/26/2018"","" 08/04/2018"","" 08/19/2015",false,true,true,2,5,false,3,2,false,37.790877,-122.27758
5edfda4348e5dd0bc85a84d7,RCFE-CONTINUING CARE RETIREMENT COMMUNITY,374600799,CARLSBAD BY THE SEA,FRONT PORCH COMMUNITIES AND SERVICES,JOAN E. JOHNSON,(760) 729-2377,2855 CARLSBAD BLVD.,CARLSBAD,CA,92008,SAN DIEGO,8,224,LICENSED,8/4/1999,false,5/22/2020,2,true,2,5,87303(e)(2),1/25/2018,"08/16/2019"","" 07/01/2019"","" 01/03/2019"","" 01/18/2018"","" 05/03/2017","01/18/2018"","" 08/16/2019",false,true,"01/03/2019"","" 05/03/2017",false,false,false,false,true,false,false,true,false,33.159436,-117.352727
5edfda4348e5dd0bc85a84d8,RCFE-CONTINUING CARE RETIREMENT COMMUNITY,270700110,CARMEL VALLEY MANOR,NORTHERN CALIFORNIA CONGREGATIONAL RETIREMENT HOME,JANE S. IPSEN,(831) 624-1281,8545 CARMEL VALLEY ROAD,CARMEL,CA,93923,MONTEREY,26,258,LICENSED,11/12/1993,false,10/15/2019,3,true,2,6,false,false,"10/15/2019"","" 09/20/2018"","" 09/13/2018"","" 03/27/2018"","" 10/10/2017"","" 09/26/2017","10/15/2019"","" 09/13/2018"","" 09/26/2017",false,false,"09/20/2018"","" 10/10/2017",false,false,false,false,4,false,false,4,false,36.531355,-121.827006
5edfda4348e5dd0bc85a84d9,RCFE-CONTINUING CARE RETIREMENT COMMUNITY,405800142,CASA DE FLORES,"COMPASS HEALTH"","" INC."","" DBA",JODI BELTRAMA,(805) 772-7372,1405 TERESA DRIVE,MORRO BAY,CA,93442,SAN LUIS OBISPO,29,120,LICENSED,2/24/1997,false,2/20/2020,3,6,3,12,"87303(a)"","" 87355(e)(1)"","" 87355(e)(2)"","" 87307(d)(4)"","" 87208(A)"","" 87211(a)(1)(D)"","" 1569.311"","" 87211(a)(1)(A)","04/20/2018"","" 12/08/2017"","" 10/24/2017"","" 11/16/2018"","" 11/16/2018"","" 04/20/2018"","" 07/18/2017"","" 07/18/2018","02/20/2020"","" 12/02/2019"","" 02/22/2019"","" 11/02/2018"","" 11/02/2018"","" 07/12/2018"","" 04/16/2018"","" 04/16/2018"","" 12/07/2017"","" 10/24/2017"","" 07/18/2017"","" 09/24/2015","02/20/2020"","" 02/22/2019"","" 07/18/2017",false,true,"07/12/2018"","" 12/07/2017"","" 10/24/2017",2,true,true,3,11,true,3,7,false,35.364664,-120.823109
5edfda4348e5dd0bc85a84da,RCFE-CONTINUING CARE RETIREMENT COMMUNITY,374600488,CASA DE LAS CAMPANAS,"CASA DE LAS CAMPANAS/LIFE CARE SERVICE"","" LLC",KIMBERLY FINCH-DOMINY,(858) 451-9152,18655 WEST BERNARDO DRIVE,SAN DIEGO,CA,92127,SAN DIEGO,8,582,LICENSED,1/1/1997,false,1/23/2020,3,7,13,23,"87465(a)(5)"","" 87468(a)(11)"","" 87411(a)"","" ?1569.158 (b)  "","" 87411(a)","02/23/2018"","" 11/30/2018"","" 11/25/2015"","" 10/01/2015"","" 10/05/2015","01/23/2020"","" 01/03/2020"","" 08/23/2019"","" 01/10/2019"","" 01/09/2019"","" 01/09/2019"","" 11/16/2018"","" 11/16/2018"","" 09/24/2018"","" 02/22/2018"","" 02/13/2018"","" 12/26/2017"","" 09/15/2017"","" 07/14/2017"","" 05/08/2017"","" 09/09/2016"","" 09/09/2016"","" 06/30/2016"","" 02/03/2016"","" 11/18/2015"","" 11/18/2015"","" 10/01/2015"","" 10/01/2015","01/23/2020"","" 01/09/2019"","" 02/13/2018",false,false,"08/23/2019"","" 01/10/2019"","" 01/09/2019"","" 11/16/2018"","" 09/24/2018"","" 02/22/2018"","" 12/26/2017"","" 09/15/2017"","" 05/08/2017"","" 06/30/2016"","" 02/03/2016"","" 11/18/2015"","" 10/01/2015",true,false,false,3,8,2,3,true,2,33.051242,-117.074735
5edfda4348e5dd0bc85a84db,RCFE-CONTINUING CARE RETIREMENT COMMUNITY,421700160,CASA DORINDA,MONTECITO RETIREMENT ASSOCIATION,BRIAN MCCAGUE,(805) 969-8011,300 HOT SPRINGS RD.,SANTA BARBARA,CA,93108,SANTA BARBARA,29,325,LICENSED,10/31/1993,false,4/23/2020,2,3,11,16,"87307(e)"","" H&S 1569.312 "","" 87211(a)(1)(A) ","08/29/2019"","" 11/27/2015"","" 11/17/2015","04/23/2020"","" 02/11/2020"","" 08/29/2019"","" 03/08/2019"","" 03/04/2019"","" 12/05/2018"","" 09/18/2018"","" 07/26/2018"","" 07/13/2018"","" 02/02/2018"","" 01/11/2018"","" 12/28/2017"","" 11/06/2017"","" 07/14/2017"","" 11/13/2015"","" 11/12/2015","07/14/2017"","" 08/29/2019",false,false,"04/23/2020"","" 02/11/2020"","" 03/08/2019"","" 03/04/2019"","" 12/05/2018"","" 02/02/2018"","" 01/11/2018"","" 12/28/2017"","" 11/06/2017"","" 11/13/2015"","" 11/12/2015",2,true,false,false,4,false,false,4,false,34.428265,-119.63816
